Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

341;09372112;Arnschwang;2,9 
342;14625010;Arnsdorf;4,4 
343;07143203;Arnshöfen;1,7 
344;16070004;Arnstadt;6,9 
345;09677114;Arnstein;2,4 
346;15087031;Arnstein (Stadt);2,2 
347;09277111;Arnstorf;3,2 
348;01058007;Arpsdorf;1,1 
349;09372113;Arrach;2,5 
350;16065086;Artern;6,6 
351;03355003;Artlenburg;3,8 
352;07141201;Arzbach;2,8 
353;09479112;Arzberg;3,0 
354;14730010;Arzberg (Gemeinde);1,7 
355;07232201;Arzfeld;2,5 
356;07134004;Asbach;1,1 
357;07138003;Asbach (Gemeinde);4,8 
358;09779115;Asbach-Bäumenheim;14,7 
359;16061002;Asbach-Sickenberg;0,5 
360;09278116;Ascha;3,2 
361;09661000;Aschaffenburg;20,8 
362;09183113;Aschau a.Inn;7,1 
363;09187114;Aschau i.Chiemgau;1,5 
364;07336005;Aschbach;1,4 
365;05558004;Ascheberg;4,9 
366;01057001;Ascheberg (Holstein);3,2 
367;01058008;Ascheffel;2,3 
368;15089015;Aschersleben;5,6 
369;09184112;Aschheim;12,9 
370;03251002;Asendorf;2,0 
371;03353002;Asendorf (Gemeinde);2,6 
372;08119087;Aspach;5,4 
373;08118003;Asperg;35,4 
374;07339002;Aspisheim;4,0 
375;08128006;Assamstadt;4,4 
376;08425011;Asselfingen;2,9 
377;07143204;Astert;1,9 
378;05966004;Attendorn;6,5 
379;07141003;Attenhausen;2,0 
380;09273115;Attenhofen;1,8 
381;09178115;Attenkirchen;4,1 
382;08426011;Attenweiler;2,7 
383;09278117;Atting;4,8 
384;07143205;Atzelgift;6,1 
385;08315003;Au;5,1 
386;08216002;Au am Rhein;5,4 
387;09178116;Au i.d.Hallertau;3,5 
388;09679114;Aub;3,0 
389;09673113;Aubstadt;2,0 
390;07135005;Auderath;2,6 
391;14521035;Aue-Bad Schlema;13,1 
392;07141004;Auel;2,1 
393;07133005;Auen;1,7 
394;16069058;Auengrund;4,0 
395;08119006;Auenwald;6,2 
396;09271113;Auerbach;3,0 
397;14521040;Auerbach (Gemeinde);6,3 
398;09371113;Auerbach i.d.OPf.;3,0 
399;14523020;Auerbach/Vogtl.;6,9 
400;03257003;Auetal;4,1 
401;09375115;Aufhausen;2,4 
402;09472115;Aufseß;1,7 
403;08315004;Auggen;6,1 
404;09761000;Augsburg;24,8 
405;05766004;Augustdorf;7,4 
406;14522020;Augustusburg;4,1 
407;03257004;Auhagen;2,8 
408;09779117;Auhausen;3,6 
409;01058009;Aukrug;2,4 
410;08436008;Aulendorf;4,7 
411;07141005;Aull;3,8 
412;16076092;Auma-Weidatal;2,3 
413;01053003;Aumühle;10,2 
414;09672111;Aura a.d.Saale;2,4 
415;09677116;Aura i.Sinngrund;2,3 
416;09571114;Aurach;4,4 
417;09572114;Aurachtal;3,8 
418;03452001;Aurich;5,4 
419;01059103;Ausacker;1,3 
420;15083035;Ausleben;2,2 
421;01061005;Auufer;1,5 
422;07232006;Auw an der Kyll;3,6 
423;07232202;Auw bei Prüm;1,5 
424;09271114;Außernzell;2,2 
425;01054009;Aventoft;0,9 
426;01051003;Averlak;2,6 
427;03356001;Axstedt;2,2 
428;09184137;Aying;2,7 
429;07235002;Ayl;5,2 
430;09772117;Aystetten;5,0 
431;06532001;Aßlar;6,8 
432;09175112;Aßling;3,7 
433;13073006;Baabe;14,6 
434;07137007;Baar;2,1 
435;09771176;Baar (Schwaben);3,1 
436;09186113;Baar-Ebenhausen;11,6 
437;06432002;Babenhausen;6,9 
438;09778115;Babenhausen (Gemeinde);6,2 
439;09187116;Babensham;2,2 
440;09375116;Bach a.d.Donau;3,0 
441;07339003;Bacharach;1,6 
442;07132004;Bachenberg;1,4 
443;09773112;Bachhagel;4,3 
